COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,29,2010,COOK_29_2010,455,7/21/10,PID001662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,29,2010,COOK_29_2010,456,7/21/10,PID001665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,29,2010,COOK_29_2010,457,7/21/10,PID001667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,29,2010,COOK_29_2010,458,7/21/10,PID001668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,29,2010,COOK_29_2010,459,7/21/10,PID001670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,57,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,22,2010,COOK_22_2010,46,6/3/10,PID001671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,18,Female,PCRWNV,NEGATIVE,0,-87.97607,42.02747,Culex,29,2010,COOK_29_2010,460,7/21/10,PID001673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,30,2010,COOK_30_2010,480,7/25/10,PID001707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,30,2010,COOK_30_2010,481,7/25/10,PID001708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,30,2010,COOK_30_2010,482,7/25/10,PID001709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,29,2010,COOK_29_2010,483,7/22/10,PID001711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,15,Female,PCRWNV,POSITIVE,1,-87.97607,42.02747,Culex,30,2010,COOK_30_2010,484,7/25/10,PID001713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,30,2010,COOK_30_2010,507,7/26/10,PID001753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,30,2010,COOK_30_2010,508,7/26/10,PID001756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.97607,42.02747,Culex,30,2010,COOK_30_2010,509,7/26/10,PID001759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,30,2010,COOK_30_2010,547,7/28/10,PID001824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,30,2010,COOK_30_2010,548,7/28/10,PID001827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,23,2010,COOK_23_2010,58,6/10/10,PID001868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,31,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,31,2010,COOK_31_2010,580,8/1/10,PID001870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,35,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,31,2010,COOK_31_2010,581,8/1/10,PID001873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,42,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,31,2010,COOK_31_2010,582,8/1/10,PID001877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,37,Female,PCRWNV,POSITIVE,1,-87.97607,42.02747,Culex,31,2010,COOK_31_2010,583,8/1/10,PID001881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,-88.04102,42.00442,Culex,24,2010,COOK_24_2010,59,6/13/10,PID001888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,23,2010,COOK_23_2010,60,6/10/10,PID001904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,31,2010,COOK_31_2010,607,8/2/10,PID001919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,14,Female,PCRWNV,POSITIVE,1,-88.04102,42.00442,Culex,31,2010,COOK_31_2010,608,8/3/10,PID001922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,18,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,31,2010,COOK_31_2010,609,8/2/10,PID001925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,-87.953531,42.01279,Culex,24,2010,COOK_24_2010,61,6/13/10,PID001927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60007,COOK,GRAVID TRAP,52,Female,PCRWNV,POSITIVE,1,-87.953531,42.01279,Culex,31,2010,COOK_31_2010,610,8/3/10,PID001929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
