COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W27,H1500W29,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W41,H1500W42,H3000W27,H3000W28,H3000W29,H3000W30,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W41,H3000W42
60005,COOK,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,27,2018,COOK_27_2018,412,7/3/18,PID000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,27,2018,COOK_27_2018,429,7/6/18,PID000415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,28,2018,COOK_28_2018,473,7/10/18,PID000445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,55,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,28,2018,COOK_28_2018,491,7/12/18,PID000458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,29,2018,COOK_29_2018,525,7/17/18,PID000473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,29,2018,COOK_29_2018,526,7/17/18,PID000475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,29,2018,COOK_29_2018,557,7/20/18,PID000496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,29,2018,COOK_29_2018,583,7/20/18,PID000515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,29,2018,COOK_29_2018,587,7/21/18,PID000518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,29,2018,COOK_29_2018,590,7/21/18,PID000522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,55,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,30,2018,COOK_30_2018,627,7/24/18,PID000559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,30,2018,COOK_30_2018,651,7/25/18,PID000581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,30,2018,COOK_30_2018,653,7/25/18,PID000584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,30,2018,COOK_30_2018,664,7/26/18,PID000595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,30,2018,COOK_30_2018,665,7/26/18,PID000596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,30,2018,COOK_30_2018,685,7/27/18,PID000619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,30,2018,COOK_30_2018,686,7/27/18,PID000622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,30,2018,COOK_30_2018,728,7/28/18,PID000648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,30,2018,COOK_30_2018,729,7/28/18,PID000650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,31,2018,COOK_31_2018,749,7/31/18,PID000666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,31,2018,COOK_31_2018,750,7/31/18,PID000670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,60,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,31,2018,COOK_31_2018,767,7/31/18,PID000677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,31,2018,COOK_31_2018,786,8/2/18,PID000693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,31,2018,COOK_31_2018,787,8/2/18,PID000695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,31,2018,COOK_31_2018,795,8/3/18,PID000702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,31,2018,COOK_31_2018,818,8/4/18,PID000713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,31,2018,COOK_31_2018,819,8/4/18,PID000714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,19,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,32,2018,COOK_32_2018,833,8/7/18,PID000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,22,2018,COOK_22_2018,85,5/29/18,PID000736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,53,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,32,2018,COOK_32_2018,857,8/8/18,PID000738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,32,2018,COOK_32_2018,872,8/9/18,PID000744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,33,2018,COOK_33_2018,929,8/16/18,PID000763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,55,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,33,2018,COOK_33_2018,944,8/17/18,PID000772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,18,Female,RAMP WNV,POSITIVE,1,-87.998563,42.083591,Culex,34,2018,COOK_34_2018,954,8/22/18,PID000777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60005,COOK,GRAVID TRAP,48,Female,RAMP WNV,NEGATIVE,0,-87.998563,42.083591,Culex,22,2018,COOK_22_2018,96,5/30/18,PID000780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,37,2018,COOK_37_2018,1007,9/14/18,PID000803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,35,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,37,2018,COOK_37_2018,1009,9/14/18,PID000808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,37,2018,COOK_37_2018,1010,9/14/18,PID000811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,22,2018,COOK_22_2018,107,5/30/18,PID000854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,22,2018,COOK_22_2018,108,5/30/18,PID000865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,22,2018,COOK_22_2018,110,5/30/18,PID000878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,44,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,22,2018,COOK_22_2018,117,5/31/18,PID000926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,22,2018,COOK_22_2018,121,6/1/18,PID000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,22,2018,COOK_22_2018,132,6/1/18,PID000994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,22,2018,COOK_22_2018,138,6/1/18,PID001011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,56,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,23,2018,COOK_23_2018,166,6/7/18,PID001126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,23,2018,COOK_23_2018,168,6/7/18,PID001135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,23,2018,COOK_23_2018,170,6/7/18,PID001151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,51,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,23,2018,COOK_23_2018,184,6/9/18,PID001197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,23,2018,COOK_23_2018,185,6/9/18,PID001200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,23,2018,COOK_23_2018,201,6/9/18,PID001223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,24,2018,COOK_24_2018,208,6/12/18,PID001237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,24,2018,COOK_24_2018,232,6/13/18,PID001274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,24,2018,COOK_24_2018,233,6/13/18,PID001276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,24,2018,COOK_24_2018,235,6/13/18,PID001279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,49,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,24,2018,COOK_24_2018,251,6/14/18,PID001301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,24,2018,COOK_24_2018,271,6/15/18,PID001324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,24,2018,COOK_24_2018,272,6/15/18,PID001326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,24,2018,COOK_24_2018,298,6/16/18,PID001371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,25,2018,COOK_25_2018,308,6/19/18,PID001388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,25,2018,COOK_25_2018,314,6/19/18,PID001395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,25,2018,COOK_25_2018,319,6/21/18,PID001401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,25,2018,COOK_25_2018,321,6/19/18,PID001413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,25,2018,COOK_25_2018,332,6/21/18,PID001431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2018,COOK_26_2018,354,6/26/18,PID001470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2018,COOK_26_2018,355,6/26/18,PID001472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,26,2018,COOK_26_2018,364,6/27/18,PID001489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,26,2018,COOK_26_2018,378,6/28/18,PID001515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,26,2018,COOK_26_2018,387,6/29/18,PID001526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,26,2018,COOK_26_2018,389,6/29/18,PID001528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,26,2018,COOK_26_2018,393,6/29/18,PID001537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,26,2018,COOK_26_2018,407,6/30/18,PID001559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,26,2018,COOK_26_2018,408,6/30/18,PID001562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,27,2018,COOK_27_2018,419,7/3/18,PID001586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,27,2018,COOK_27_2018,424,7/3/18,PID001590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,27,2018,COOK_27_2018,426,7/3/18,PID001595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,47,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,27,2018,COOK_27_2018,441,7/6/18,PID001631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,27,2018,COOK_27_2018,443,7/6/18,PID001639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,27,2018,COOK_27_2018,444,7/7/18,PID001642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,27,2018,COOK_27_2018,447,7/7/18,PID001647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,52,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,27,2018,COOK_27_2018,448,7/7/18,PID001650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-88.013359,42.000965,Culex,28,2018,COOK_28_2018,461,7/10/18,PID001674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,44,Female,RAMP WNV,NEGATIVE,0,-87.97607,42.02747,Culex,28,2018,COOK_28_2018,463,7/10/18,PID001679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60007,COOK,GRAVID TRAP,45,Female,RAMP WNV,NEGATIVE,0,-87.953531,42.01279,Culex,28,2018,COOK_28_2018,468,7/10/18,PID001687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
